CHAVE,NUMERO,CFOP,DATA,ISBN,EXEMPLARES,VALOR_UNITARIO,VALOR_TOTAL
31240621238738000323550010000000011288661854,1,"6108 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS, DEST",05/06/2024 11:10:13,2 :: 2 :: :: 9788570784780 :: 9788570784780 :: Analisar Discursos Institucionais,"1,00","30,00","30,00"
31240621238738000323550010000000021120389461,2,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,06/06/2024 08:40:15,5 :: 5 :: :: 9786558240433 :: 9786558240433 :: A educação entre a ética e a estética: os álbuns ilustrados paulistas (1915-1929),"1,00","64,00","64,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,65 :: 65 :: :: 9788570782113 :: 9788570782113 :: A clara cor da noite escura,"1,00","65,00","65,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,35 :: 35 :: :: 9788570784131 :: 9788570784131 :: A divinação,"104,00","55,00","5.720,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,5 :: 5 :: :: 9786558240433 :: 9786558240433 :: A educação entre a ética e a estética: os álbuns ilustrados paulistas (1915-1929),"237,00","75,00","17.775,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,45 :: 45 :: :: 9788570784124 :: 9788570784124 :: A ética de Pedro Abelardo,"3,00","40,00","120,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,9 :: 9 :: :: 9786588055021 :: 9786588055021 :: A expressão da anterioridade temporal em espanhol: uma análise sociolinguística,"39,00","60,00","2.340,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,18 :: 18 :: :: 9788570784711 :: 9788570784711 :: A formação do professor de Ciências Sociais,"29,00","40,00","1.160,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,11 :: 11 :: :: 9786588055038 :: 9786588055038 :: A igreja como poder eclesiástico e civil em Thomas Hobbes,"200,00","85,00","17.000,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,34 :: 34 :: :: 9788570784087 :: 9788570784087 :: A natureza dos deuses,"14,00","55,00","770,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","194,00","45,00","8.730,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,2 :: 2 :: :: 9788570784780 :: 9788570784780 :: Analisar Discursos Institucionais,"103,00","75,00","7.725,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,6 :: 6 :: :: 9788570785145 :: 9788570785145 :: As leis,"120,00","80,00","9.600,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,54 :: 54 :: :: 9788570783080 :: 9788570783080 :: Discussões tusculanas,"153,00","55,00","8.415,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,68 :: 68 :: :: 9788570780672 :: 9788570780672 :: Dona Beja: desvendando o mito,"4,00","45,00","180,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,63 :: 63 :: :: 9788570783653 :: 9788570783653 :: Educação a distância no Brasil: a pedagogia em foco: volume 2,"3,00","40,00","120,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,69 :: 69 :: :: 9786558240259 :: 9786558240259 :: Ensaios sobre língua e linguagem,"137,00","95,50","13.083,50"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,"15 :: 15 :: :: 9786588055014 :: 9786588055014 :: Ensinando tradução: programas, disciplinas e abordagens pedagógicas","72,00","95,50","6.876,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,55 :: 55 :: :: 9788570783998 :: 9788570783998 :: Ensino de tradução: da pesquisa à sala de aula: diretrizes para professores,"12,00","65,00","780,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,47 :: 47 :: :: 9788570784094 :: 9788570784094 :: Ensino desenvolvimental,"2,00","75,00","150,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,3 :: 3 :: :: 9786588055045 :: 9786588055045 :: Escritos da Série Cognitiva,"310,00","75,00","23.250,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,"46 :: 46 :: :: 9788570784100 :: 9788570784100 :: Estudos polifônicos em língua, literatura e ensino","12,00","40,00","480,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,10 :: 10 :: :: 978655824174 :: 978655824174 :: Geografia de uma corporação em rede: a trajetória espaço-temporal do Grupo Algar (1930-2019),"49,00","60,00","2.940,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,59 :: 59 :: :: 9788570783424 :: 9788570783424 :: Guia de normalização de publicações técnico-científicas,"1,00","40,00","40,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,12 :: 12 :: :: 9788570784759 :: 9788570784759 :: História da alfabetização e suas fontes,"19,00","60,00","1.140,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,70 :: 70 :: :: 9788570784865 :: 9788570784865 :: História da Educação em Minas Gerais: da Colônia à República,"29,00","90,00","2.610,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,"61 :: 61 :: :: 9788570783714 :: 9788570783714 :: Implicações éticas da ""virada informacional na filosofia""","4,00","40,00","160,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,67 :: 67 :: :: 9788570781550 :: 9788570781550 :: Joaquina do Pompéu,"2,00","50,00","100,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,16 :: 16 :: :: 978857078485 :: 978857078485 :: Leguminosas forrageiras,"14,00","40,00","560,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,"22 :: 22 :: :: 978857078451 :: 978857078451 :: Max Weber: religião, valores, teoria do conhecimento","39,00","40,00","1.560,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,"19 :: 19 :: :: 9788570784704 :: 9788570784704 :: Memórias, histórias e crônicas tijucanas","11,00","60,00","660,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,7 :: 7 :: :: 9788570784766 :: 9788570784766 :: Mitos da Terra-Média: mitologia e modernidade na obra de J.R.R. Tolkien,"21,00","40,00","840,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,"42 :: 42 :: :: 9786558240082 :: 9786558240082 :: Na luta pela vida, úteis a si e à pátria","1,00","50,00","50,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,"14 :: 14 :: :: 9786558240235 :: 9786558240235 :: Na rota da educação: epistemologia, teoria, história","131,00","60,00","7.860,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,64 :: 64 :: :: 9788570781697 :: 9788570781697 :: No rancho fundo: espaços e tempos no mundo rural,"2,00","45,00","90,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,56 :: 56 :: :: 9788570783783 :: 9788570783783 :: O transversal e o conceitual no ensino da filosofia,"42,00","65,00","2.730,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,58 :: 58 :: :: 9788570783745 :: 9788570783745 :: Políticas e contribuições das práticas do pibid para a formação de professores,"38,00","45,00","1.710,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,43 :: 43 :: :: 9780000000000 :: 9780000000000 :: Promocional,"369,00","5,00","1.845,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,29 :: 29 :: :: 9788570784285 :: 9788570784285 :: Psicanálise em perspectiva (Livro 1): marcas e traços na universidade,"112,00","65,00","7.280,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,13 :: 13 :: :: 9788570784735 :: 9788570784735 :: Psicanálise em perspectiva (Livro 2): Fenômenos do cotidiano pela lente psicanalítica e interfaces,"105,00","65,00","6.825,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,71 :: 71 :: :: 9788570780334 :: 9788570780334 :: Psicanálise em Perspectiva (Livro 3),"126,00","65,00","8.190,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,27 :: 27 :: :: 9788570784315 :: 9788570784315 :: Sob a égide da vaidade e da arte: aproximações entre Erico Veríssimo e Oscar Wilde,"3,00","40,00","120,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,31 :: 31 :: :: 9788570784261 :: 9788570784261 :: Tantas margens: reflexões sobre literatura e arte,"6,00","40,00","240,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,41 :: 41 :: :: 9788570784162 :: 9788570784162 :: Tempos de civilização e outros tempos,"2,00","45,00","90,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,57 :: 57 :: :: 9788570783851 :: 9788570783851 :: Transmissão de energia elétrica,"34,00","75,00","2.550,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,39 :: 39 :: :: 9788570784032 :: 9788570784032 :: Vamos ao laboratório? Experiência de química para o ensino médio,"20,00","50,00","1.000,00"
31240721238738000323550010000000011361275916,1,"1910 - ENTRADA DE BONIFICAÇÃO, DOAÇÃO OU BRINDE",01/07/2024 14:31:35,53 :: 53 :: :: 9786558240037 :: 9786558240037 ::  Pedagogias da Beleza,"200,00","45,00","9.000,00"
31240721238738000323550010000000021104087115,2,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,09/07/2024 12:28:40,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","2,00","30,00","60,00"
31240721238738000323550010000000031274775842,3,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,09/07/2024 12:32:31,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","1,00","30,00","30,00"
31240721238738000323550010000000041551905530,4,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,01/07/2024 16:17:28,11 :: 11 :: :: 9786588055038 :: 9786588055038 :: A igreja como poder eclesiástico e civil em Thomas Hobbes,"1,00","56,67","56,67"
31240721238738000323550010000000051337733437,5,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 14:09:32,5 :: 5 :: :: 9786558240433 :: 9786558240433 :: A educação entre a ética e a estética: os álbuns ilustrados paulistas (1915-1929),"1,00","50,00","50,00"
31240721238738000323550010000000061491542910,6,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 14:12:21,53 :: 53 :: :: 9786558240037 :: 9786558240037 ::  Pedagogias da Beleza,"1,00","30,00","30,00"
31240721238738000323550010000000071579350518,7,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 14:11:29,"42 :: 42 :: :: 9786558240082 :: 9786558240082 :: Na luta pela vida, úteis a si e à pátria","1,00","33,33","33,33"
31240721238738000323550010000000081526170849,8,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 13:53:11,43 :: 43 :: :: 9780000000000 :: 9780000000000 :: Promocional,"1,00","5,00","5,00"
31240721238738000323550010000000091617673956,9,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 14:00:16,3 :: 3 :: :: 9786588055045 :: 9786588055045 :: Escritos da Série Cognitiva,"1,00","50,00","50,00"
31240721238738000323550010000000101536835957,10,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 15:04:57,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","3,00","30,00","90,00"
31240721238738000323550010000000131339448499,13,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 15:44:55,69 :: 69 :: :: 9786558240259 :: 9786558240259 :: Ensaios sobre língua e linguagem,"1,00","63,67","63,67"
31240721238738000323550010000000131339448499,13,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 15:44:55,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","1,00","30,00","30,00"
31240721238738000323550010000000141947239826,14,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 18:35:23,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","3,00","30,00","90,00"
31240721238738000323550010000000151127110553,15,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 18:44:09,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","1,00","30,00","30,00"
31240721238738000323550010000000161567612619,16,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,04/07/2024 18:56:50,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","3,00","30,00","90,00"
31240721238738000323550010000000171176993638,17,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,08/07/2024 16:28:13,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","4,00","30,00","120,00"
31240721238738000323550010000000181487326215,18,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,09/07/2024 11:53:56,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","2,00","30,00","60,00"
31240721238738000323550010000000191982805219,19,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,09/07/2024 12:08:53,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","1,00","30,00","30,00"
31240721238738000323550010000000201233854811,20,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,09/07/2024 12:14:12,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","1,00","30,00","30,00"
31240721238738000323550010000000211110032780,21,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,09/07/2024 12:18:51,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","1,00","30,00","30,00"
31240721238738000323550010000000221678923458,22,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,09/07/2024 17:07:53,5 :: 5 :: :: 9786558240433 :: 9786558240433 :: A educação entre a ética e a estética: os álbuns ilustrados paulistas (1915-1929),"1,00","50,00","50,00"
31240721238738000323550010000000231804312413,23,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,09/07/2024 17:19:26,43 :: 43 :: :: 9780000000000 :: 9780000000000 :: Promocional,"1,00","5,00","5,00"
31240721238738000323550010000000241025507682,24,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,09/07/2024 17:34:11,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","2,00","30,00","60,00"
31240721238738000323550010000000251080056210,25,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,17/07/2024 16:12:51,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","1,00","30,00","30,00"
31240721238738000323550010000000261632449515,26,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,19/07/2024 14:55:56,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","1,00","30,00","30,00"
31240721238738000323550010000000271430243514,27,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,25/07/2024 17:24:08,5 :: 5 :: :: 9786558240433 :: 9786558240433 :: A educação entre a ética e a estética: os álbuns ilustrados paulistas (1915-1929),"1,00","50,00","50,00"
31240821238738000323550010000000281300363995,28,5102 - VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS,05/08/2024 15:48:17,"4 :: 4 :: :: 9786558240228 :: 9786558240228 :: A noção de alma na ""Suma de Teologia"" de Tomás de Aquino","1,00","30,00","30,00"
